Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
736400,cocacola elects waller as cfo executive vp,https://www.benzinga.com/news/14/04/4496597/coca-cola-elects-waller-as-cfo-executive-vp,David Johnson,2014-04-24 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736401, small cap food stocks with big name brand appeal,https://www.benzinga.com/trading-ideas/long-ideas/14/04/4492087/3-small-cap-food-stocks-with-big-name-brand-appeal,Jonathan Yates,2014-04-24 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736402,cnbcs sarah eisen reports cocacola has responded to buffetts comments said we greatly respect buffetts views and look forward to working with him for years to come,https://www.benzinga.com/news/14/04/4492480/cnbcs-sarah-eisen-reports-coca-cola-has-responded-to-buffetts-comments-said-we-gr,Paul Quintaro,2014-04-23 00:00:00,KO,1,0,1,1,1,0,1,1,0,0.7627999999999999
736403,buffett says muhtar is the right person to run cocacola,https://www.benzinga.com/news/14/04/4492404/buffett-says-muhtar-is-the-right-person-to-run-coca-cola,Paul Quintaro,2014-04-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736404,buffett says he will not sell shares of cocacola reassured he loves the co,https://www.benzinga.com/news/14/04/4492402/buffett-says-he-will-not-sell-shares-of-coca-cola-reassured-he-loves-the-co,Paul Quintaro,2014-04-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.83585
736405,buffett says something between of the upside in cocacola shares is covered by options,https://www.benzinga.com/news/14/04/4492400/buffett-says-something-between-8-9-of-the-upside-in-coca-cola-shares-is-covered-b,Paul Quintaro,2014-04-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.648
736406,warren buffett says he did not agree with cocacolas equity plan believes it was too much notes charlie munger also felt this way,https://www.benzinga.com/news/14/04/4492384/warren-buffett-says-he-did-not-agree-with-coca-colas-equity-plan-believes-it-was-,Paul Quintaro,2014-04-23 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.36224999999999996
736407,cocacola holders have voted against splitting chair ceo role have approved slate of directors for board also equity plan,https://www.benzinga.com/news/14/04/4492189/coca-cola-holders-have-voted-against-splitting-chair-ceo-role-have-approved-slate,Paul Quintaro,2014-04-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.71075
736408,midafternoon market update revance therapeutics continues to rally as markets hang onto early strength,https://www.benzinga.com/news/earnings/14/04/4488384/mid-afternoon-market-update-revance-therapeutics-continues-to-rally-as-m,Jake L'Ecuyer,2014-04-22 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.74695
736409,wintergreen advisers sends letter to cocacola shareholders,https://www.benzinga.com/news/14/04/4488263/wintergreen-advisers-sends-letter-to-coca-cola-shareholders,David Johnson,2014-04-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736410,midday market update allergan surges on buyout offer lexmark shares slip,https://www.benzinga.com/news/earnings/14/04/4487804/mid-day-market-update-allergan-surges-on-buyout-offer-lexmark-shares-sli,Jake L'Ecuyer,2014-04-22 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.648
736411,update wintergreen says implication for investment returns in our country may be devestating,https://www.benzinga.com/news/14/04/4484687/update-wintergreen-says-implication-for-investment-returns-in-our-country-may-be-,David Johnson,2014-04-21 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
736412,wintergreen advisers sends second letter to warren buffett on cocacola equity plan,https://www.benzinga.com/news/14/04/4484673/wintergreen-advisers-sends-second-letter-to-warren-buffett-on-coca-cola-equity-pl,David Johnson,2014-04-21 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
736413,morgan stanley notes overblown enthusiasm from cocacola investors,https://www.benzinga.com/analyst-ratings/analyst-color/14/04/4483606/morgan-stanley-notes-overblown-enthusiasm-from-coca-cola,Erika Janowicz,2014-04-21 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.7202
736414,intercontinental hotels group announces strategic alliance with the cocacola company,https://www.benzinga.com/news/14/04/4479678/intercontinental-hotels-group-announces-strategic-alliance-with-the-coca-cola-com,Charles Gross,2014-04-17 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
736415,premarket primer wednesday april chinese gdp slows but surpasses expectations,https://www.benzinga.com/news/earnings/14/04/4474192/premarket-primer-wednesday-april-16-chinese-gdp-slows-but-surpasses-expe,Laura Brodbeck,2014-04-16 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
736416,market wrap for april who doesnt love a turnaround,https://www.benzinga.com/news/earnings/14/04/4473064/market-wrap-for-april-15-who-doesnt-love-a-turnaround,Jayson Derrick,2014-04-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.23920000000000002
736417,premarket prep technical update cocacola sharply higher,https://www.benzinga.com/trading-ideas/technicals/14/04/4472549/premarket-prep-technical-update-coca-cola-sharply-higher,Hal Lindon,2014-04-15 00:00:00,KO,1,0,1,1,0,1,1,1,1,0.5
736418,the market is not acting right,https://www.benzinga.com/trading-ideas/technicals/14/04/4472021/the-market-is-not-acting-right,Joel Elconin,2014-04-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736419,benzingas volume movers,https://www.benzinga.com/news/14/04/4472121/benzingas-volume-movers,Lisa Levin,2014-04-15 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
736420,update cocacola posts drop in q earnings,https://www.benzinga.com/news/earnings/14/04/4470799/update-coca-cola-posts-drop-in-q1-earnings,Monica Gerson,2014-04-15 00:00:00,KO,1,1,0,0,0,0,0,0,0,0.3634
736421,etf outlook for tuesday april ewh fcg psp hdv,https://www.benzinga.com/etfs/sector-etfs/14/04/4469693/etf-outlook-for-tuesday-april-15-2014-ewh-fcg-psp-hdv,Matthew McCall,2014-04-15 00:00:00,KO,1,2,0,1,0,0,1,0,1,0.5
736422,update cocacola trading higher by despite missing on bottom line,https://www.benzinga.com/news/earnings/14/04/4470760/update-coca-cola-trading-higher-by-1-despite-missing-on-bottom-line,David Johnson,2014-04-15 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.61175
736423,cocacola expecting unfavorable fy currency impact sees bottling deals unfavorable impact on fy sales income,https://www.benzinga.com/news/14/04/4470757/coca-cola-expecting-unfavorable-fy-currency-impact-sees-bottling-deals-unfavorabl,Paul Quintaro,2014-04-15 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.5
736424,cocacola expecting fy buybacks in the range of b,https://www.benzinga.com/news/14/04/4470749/coca-cola-expecting-fy-buybacks-in-the-range-of-2-5-3b,Paul Quintaro,2014-04-15 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736425,cocacola company the reports q eps of vs est revenue of b vs b est,https://www.benzinga.com/news/earnings/14/04/4470718/coca-cola-company-the-reports-q1-eps-of-0-44-vs-0-45-est-revenue-of-10-5,Paul Quintaro,2014-04-15 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736426,premarket primer tuesday april hopes for diplomacy in ukraine help settle markets,https://www.benzinga.com/news/earnings/14/04/4469944/premarket-primer-tuesday-april-15-hopes-for-diplomacy-in-ukraine-help-se,Laura Brodbeck,2014-04-15 00:00:00,KO,1,0,1,0,1,0,1,1,1,0.83525
736427,earnings scheduled for april ,https://www.benzinga.com/news/earnings/14/04/4470370/earnings-scheduled-for-april-15-2014,Monica Gerson,2014-04-15 00:00:00,KO,1,2,0,0,1,0,1,1,1,0.5
736428,stocks to watch for april ,https://www.benzinga.com/news/earnings/14/04/4470311/stocks-to-watch-for-april-15-2014,Monica Gerson,2014-04-15 00:00:00,KO,1,2,0,1,0,0,1,1,1,0.5
736429,premarket primer monday april military action in ukraine looking more likely,https://www.benzinga.com/news/earnings/14/04/4466670/premarket-primer-monday-april-14-military-action-in-ukraine-looking-more,Laura Brodbeck,2014-04-14 00:00:00,KO,1,2,0,0,0,0,1,1,0,0.5
736430,earnings expectations for the week of april cocacola goldman sachs google and more,https://www.benzinga.com/news/earnings/14/04/4466476/earnings-expectations-for-the-week-of-april-14-coca-cola-goldman-sachs-g,Nelson Hem,2014-04-14 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.5
736431,benzinga weekly preview short but action packed week ahead,https://www.benzinga.com/analyst-ratings/analyst-color/14/04/4465108/benzinga-weekly-preview-short-but-action-packed-week-ahe,Laura Brodbeck,2014-04-11 00:00:00,KO,0,2,0,0,1,0,0,0,0,0.5
736432,top upcoming earnings releases,https://www.benzinga.com/news/earnings/14/04/4463056/top-40-upcoming-earnings-releases,Erika Janowicz,2014-04-11 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
736433,beverage stocks are a better way to profit from the restaurant group,https://www.benzinga.com/trading-ideas/long-ideas/14/04/4454628/beverage-stocks-are-a-better-way-to-profit-from-the-restauran,Jonathan Yates,2014-04-11 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.85015
736434,stifel lays out impact of keurig cold on green mountain cocacola sodastream,https://www.benzinga.com/analyst-ratings/analyst-color/14/04/4464697/stifel-lays-out-impact-of-keurig-cold-on-green-mountain-,Kurt Zuschlag,2014-04-11 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736435,stocks should pay you to be the owner,https://www.benzinga.com/trading-ideas/long-ideas/14/04/4454574/stocks-should-pay-you-to-be-the-owner,Jonathan Yates,2014-04-10 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.44865
736436,sp upgrades cocacola from aa to aa outlook stable,https://www.benzinga.com/news/14/04/4454955/s-p-upgrades-coca-cola-from-aa-to-aa-outlook-stable,Paul Quintaro,2014-04-08 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.648
736437,morgan stanley sees mixed factors for the cocacola company,https://www.benzinga.com/analyst-ratings/analyst-color/14/04/4454333/morgan-stanley-sees-mixed-factors-for-the-coca-cola-comp,Dwight Einhorn,2014-04-08 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736438,is the market still playing defense,https://www.benzinga.com/general/movers-shakers/14/04/4451137/is-the-market-still-playing-defense,Joel Elconin,2014-04-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6591
736439,update sp places cocacolas ratings on creditwatch with positive implications,https://www.benzinga.com/news/14/04/4441268/update-s-p-places-coca-colas-ratings-on-creditwatch-with-positive-implications,Paul Quintaro,2014-04-02 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7787
736440,sp affirms aa ratings on cocacola outlook raised from stable to positive,https://www.benzinga.com/news/14/04/4441244/s-p-affirms-aa-ratings-on-coca-cola-outlook-raised-from-stable-to-positive,Paul Quintaro,2014-04-02 00:00:00,KO,1,0,1,0,1,1,1,1,1,0.85015
736441,sales in the beverage industry continue to plummet,https://www.benzinga.com/news/14/04/4433722/sales-in-the-beverage-industry-continue-to-plummet,Shazir Mucklai,2014-04-01 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
736442,update beverage digest report showed us carbonated softdrink volume was down during us liquid refreshment beverages down ,https://www.benzinga.com/news/14/03/4432787/update-beverage-digest-report-showed-us-carbonated-softdrink-volume-was-down-3-du,Paul Quintaro,2014-03-31 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
736443,beverage digest reports coke dr pepper snapple gained carbonated soft drink market share in while pepsi lost market share reuters,https://www.benzinga.com/news/14/03/4432759/beverage-digest-reports-coke-dr-pepper-snapple-gained-carbonated-soft-drink-marke,Charles Gross,2014-03-31 00:00:00,KO,1,0,0,0,0,0,1,0,0,0.7859499999999999
736444,premarket primer thursday march citigroup falls short in stress tests,https://www.benzinga.com/news/earnings/14/03/4423353/premarket-primer-thursday-march-27-citigroup-falls-short-in-stress-tests,Laura Brodbeck,2014-03-27 00:00:00,KO,0,1,0,0,0,0,0,0,0,0.28925
736445,premarket primer tuesday march group of seven calls for tougher sanctions,https://www.benzinga.com/news/earnings/14/03/4415468/premarket-primer-tuesday-march-25-group-of-seven-calls-for-tougher-sanct,Laura Brodbeck,2014-03-25 00:00:00,KO,1,2,0,0,0,0,1,1,1,0.58895
736446,market wrap for march markets on twoday losing streak,https://www.benzinga.com/news/14/03/4414386/market-wrap-for-march-24-markets-on-two-day-losing-streak,Jayson Derrick,2014-03-24 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.30910000000000004
736447,google honors activist dorothy height her contributions,https://www.benzinga.com/news/14/03/4413835/google-honors-activist-dorothy-height-her-contributions,Erika Janowicz,2014-03-24 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7553000000000001
736448,march madness top corporate seeds,https://www.benzinga.com/news/14/03/4398022/march-madness-top-corporate-seeds,Jim Probasco,2014-03-18 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.3634
736449,npd reporting athome soda machine sales jumped in sales of mixessyrups rose ,https://www.benzinga.com/news/14/03/4389750/npd-reporting-at-home-soda-machine-sales-jumped-30-in-2013-sales-of-mixessyrups-r,Paul Quintaro,2014-03-13 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
736450,cocacola to report q financial results on tuesday april before the market open,https://www.benzinga.com/news/earnings/14/03/4381261/coca-cola-to-report-q1-2014-financial-results-on-tuesday-april-15-2014-b,Charles Gross,2014-03-11 00:00:00,KO,1,2,0,1,1,0,1,1,1,0.5
736451,premarket primer tuesday march boj continues with stimulus package,https://www.benzinga.com/news/earnings/14/03/4380268/premarket-primer-tuesday-march-11-boj-continues-with-stimulus-package,Laura Brodbeck,2014-03-11 00:00:00,KO,1,0,0,1,0,0,1,1,1,0.5
736452,d filing from coca cola on keurig green mountain shows stake,https://www.benzinga.com/news/14/03/4378993/13d-filing-from-coca-cola-on-keurig-green-mountain-shows-10-1-stake,Paul Quintaro,2014-03-10 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736453,update td ameritrades imx sentiment for feb gains now at ,https://www.benzinga.com/news/14/03/4378311/update-td-ameritrades-imx-sentiment-for-feb-gains-now-at-5-74,Paul Quintaro,2014-03-10 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.67
736454, of many reasons to buy stocks when you have the money,https://www.benzinga.com/trading-ideas/long-ideas/14/03/4374541/3-of-many-reasons-to-buy-stocks-when-you-have-the-money,Jonathan Yates,2014-03-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736455,premarket primer friday march nonfarm payrolls will likely show improvement,https://www.benzinga.com/news/earnings/14/03/4373145/premarket-primer-friday-march-7-non-farm-payrolls-will-likely-show-impro,Laura Brodbeck,2014-03-07 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.7294
736456,market wrap for march bulls take over as ukraine fears dissipate,https://www.benzinga.com/news/14/03/4364513/market-wrap-for-march-4-bulls-take-over-as-ukraine-fears-dissipate,Jayson Derrick,2014-03-04 00:00:00,KO,1,1,0,1,0,0,1,0,1,0.28925
736457,ubs sees developed market challenges in home personal care beverages sectors,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4364301/ubs-sees-developed-market-challenges-in-home-personal-ca,Paul Quintaro,2014-03-04 00:00:00,KO,1,1,1,0,0,0,1,1,1,0.77115
736458,update fitch is concerned with cocacolas high gross leverage that has been elevated by substantial commercial paper balances,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4363626/update-fitch-is-concerned-with-coca-colas-high-gross-lev,Charles Gross,2014-03-04 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.3409
736459,update fitch says cokes yr agreement with green coffee mountain roasters is a positive,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4363621/update-fitch-says-cokes-10-yr-agreement-with-green-coffe,Charles Gross,2014-03-04 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.88915
736460,fitch making cautious comments on coca cola,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4363617/fitch-making-cautious-comments-on-coca-cola,Charles Gross,2014-03-04 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.44865
736461,update ubs initiates coverage on cocacola at neutral,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4363503/update-ubs-initiates-coverage-on-coca-cola-at-neutral,Paul Quintaro,2014-03-04 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736462,ubs initiates coverage on cocacola at neutral,https://www.benzinga.com/news/14/03/4362107/ubs-initiates-coverage-on-kellogg-company-at-neutral,Hal Lindon,2014-03-04 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736463,play ball make money,https://www.benzinga.com/general/education/14/03/4359781/play-ball-make-money,Tim Melvin,2014-03-03 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.67
736464,morgan stanley sees the cocacola companys consensus eps as still too high,https://www.benzinga.com/analyst-ratings/analyst-color/14/03/4359066/morgan-stanley-sees-the-coca-cola-companys-2014-consensu,Dwight Einhorn,2014-03-03 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
736465,companies that blame the weather for earnings misses,https://www.benzinga.com/news/earnings/14/02/4355584/companies-that-blame-the-weather-for-earnings-misses,Louis Bedigian,2014-02-28 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.24469999999999997
736466,what companies stand to benefit from the th academy awards,https://www.benzinga.com/news/14/02/4350966/what-companies-stand-to-benefit-from-the-86th-academy-awards,Victoria Novikova,2014-02-28 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.8592
736467, reasons to heed omar littles advice,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4334490/3-reasons-to-heed-omar-littles-advice,Jonathan Yates,2014-02-27 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
736468,green mountain cocacola close equity transaction green mountain sees gross proceeds b will use proceeds for buyback funding capex,https://www.benzinga.com/news/14/02/4350829/green-mountain-coca-cola-close-equity-transaction-green-mountain-sees-gross-proce,Paul Quintaro,2014-02-27 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.26165
736469,green mountain coffee roasters cocacola co close on previously announced equity transaction,https://www.benzinga.com/news/14/02/4350826/green-mountain-coffee-roasters-coca-cola-co-close-on-previously-announced-equity-,Charles Gross,2014-02-27 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736470,market wrap for february markets showing strength to start the week,https://www.benzinga.com/news/14/02/4338841/market-wrap-for-february-24-markets-showing-strength-to-start-the-week,Jayson Derrick,2014-02-24 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.74695
736471,market wrap for february markets end the week on a negative note,https://www.benzinga.com/news/14/02/4334080/market-wrap-for-february-21-markets-end-the-week-on-a-negative-note,Jayson Derrick,2014-02-21 00:00:00,KO,1,1,1,0,1,0,1,1,1,0.21405000000000002
736472, reasons investors should toast smallcap beverage stocks,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4317962/3-reasons-investors-should-toast-small-cap-beverage-stocks,Jonathan Yates,2014-02-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736473,cocacola co announces letters of intent with reyes holdings troy taylor,https://www.benzinga.com/news/14/02/4327751/coca-cola-co-announces-letters-of-intent-with-reyes-holdings-troy-taylor,Paul Quintaro,2014-02-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736474,market wrap for febuary sp inches closer to new highs,https://www.benzinga.com/news/earnings/14/02/4326207/market-wrap-for-febuary-20-s-p-500-inches-closer-to-new-highs,Jayson Derrick,2014-02-20 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
736475, reasons smallcap stocks will prosper from the rise of the global consumer class,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4312297/3-reasons-small-cap-stocks-will-prosper-from-the-rise-of-the-,Jonathan Yates,2014-02-20 00:00:00,KO,1,0,1,0,1,1,1,1,1,0.5
736476,update cocacolas kathy waller named as replacement at cfo position,https://www.benzinga.com/news/14/02/4325504/update-coca-colas-kathy-waller-named-as-replacement-at-cfo-position,Paul Quintaro,2014-02-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736477,cocacola cfor gary p fayard to retire,https://www.benzinga.com/news/14/02/4325503/coca-cola-cfor-gary-p-fayard-to-retire,Charles Gross,2014-02-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736478,coke raises qtr dividend from to share,https://www.benzinga.com/news/14/02/4324788/coke-raises-qtr-dividend-from-0-28-to-0-305share,Paul Quintaro,2014-02-20 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.648
736479,cocacola reports decline in carbonated beverage sales,https://www.benzinga.com/analyst-ratings/analyst-color/14/02/4320665/coca-cola-reports-decline-in-carbonated-beverage-sales,Brianna Valleskey,2014-02-19 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.5
736480,premarket primer wednesday february tesla earnings expected today,https://www.benzinga.com/news/earnings/14/02/4318915/premarket-primer-wednesday-february-19-tesla-earnings-expected-today,Tim Parker,2014-02-19 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.5
736481,market wrap for february dow finishes lower nasdaq still hot,https://www.benzinga.com/news/14/02/4317482/market-wrap-for-february-18-dow-finishes-lower-nasdaq-still-hot,Jayson Derrick,2014-02-18 00:00:00,KO,0,1,0,1,0,0,0,0,0,0.352
736482,midafternoon market update actavis acquisition of forest labs dominates headlines as markets remain mixed,https://www.benzinga.com/news/earnings/14/02/4317299/mid-afternoon-market-update-actavis-acquisition-of-forest-labs-dominates,Jake L'Ecuyer,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5258
736483,cocacola sharply lower despite matching earnings estimates,https://www.benzinga.com/general/movers-shakers/14/02/4317088/coca-cola-sharply-lower-despite-matching-earnings-estimates,Hal Lindon,2014-02-18 00:00:00,KO,0,1,0,1,0,0,0,0,0,0.352
736484,midday market update us stocks mostly higher forest laboratories shares jump on actavis deal,https://www.benzinga.com/news/earnings/14/02/4316610/mid-day-market-update-us-stocks-mostly-higher-forest-laboratories-shares,Jake L'Ecuyer,2014-02-18 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.648
736485,from coke call green mountain is important to serve consumers while at home,https://www.benzinga.com/news/14/02/4316262/from-coke-call-green-mountain-is-important-to-serve-consumers-while-at-home,Paul Quintaro,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
736486,midmorning market update markets mixed cocacola posts decline in profit,https://www.benzinga.com/news/earnings/14/02/4316211/mid-morning-market-update-markets-mixed-coca-cola-posts-decline-in-profi,Jake L'Ecuyer,2014-02-18 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.7202
736487,from coke call co will focus more on pricing versus volume in north america,https://www.benzinga.com/news/14/02/4316219/from-coke-call-co-will-focus-more-on-pricing-versus-volume-in-north-america,Paul Quintaro,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736488,from coke call marketing will combat headwinds in mexico,https://www.benzinga.com/news/14/02/4316206/from-coke-call-marketing-will-combat-headwinds-in-mexico,Paul Quintaro,2014-02-18 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.32999999999999996
736489,coke earnings call now moving into qa exec recently voiced concern with consumers in southern europe,https://www.benzinga.com/news/14/02/4316146/coke-earnings-call-now-moving-into-q-a-exec-recently-voiced-concern-with-consumer,Paul Quintaro,2014-02-18 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.5
736490,from coke earnings call cfo will recommend dividend increase,https://www.benzinga.com/news/14/02/4316124/from-coke-earnings-call-cfo-will-recommend-2014-dividend-increase,Paul Quintaro,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.79295
736491,from cocacola earnings conference call saw volume decline in brazil during qtr,https://www.benzinga.com/news/earnings/14/02/4315953/from-coca-cola-earnings-conference-call-saw-6-volume-decline-in-brazil-d,Paul Quintaro,2014-02-18 00:00:00,KO,1,1,0,1,0,0,1,1,1,0.5
736492,benzingas top premarket losers,https://www.benzinga.com/news/14/02/4315233/benzingas-top-premarket-losers,Monica Gerson,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.30910000000000004
736493,update cocacola posts drop in q net profit,https://www.benzinga.com/news/earnings/14/02/4315058/update-coca-cola-posts-drop-in-q4-net-profit,Monica Gerson,2014-02-18 00:00:00,KO,1,1,0,1,0,0,0,0,1,0.60115
736494,cocacola company the reports q eps of inline,https://www.benzinga.com/news/earnings/14/02/4314924/coca-cola-company-the-reports-q4-eps-of-0-46-inline,Paul Quintaro,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736495,us stock futures flat ahead of cocacola earnings housing data,https://www.benzinga.com/news/14/02/4314839/us-stock-futures-flat-ahead-of-coca-cola-earnings-housing-data,Monica Gerson,2014-02-18 00:00:00,KO,1,1,1,0,1,1,1,1,1,0.5
736496,cocacola earnings preview looking for new growth,https://www.benzinga.com/news/earnings/14/02/4312457/coca-cola-earnings-preview-looking-for-new-growth,Nelson Hem,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
736497,earnings expectations for the week of february cocacola hewlettpackard walmart more,https://www.benzinga.com/news/earnings/14/02/4312467/earnings-expectations-for-the-week-of-february-17-coca-cola-hewlett-pack,Nelson Hem,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736498,earnings scheduled for february ,https://www.benzinga.com/news/earnings/14/02/4314464/earnings-scheduled-for-february-18-2014,Monica Gerson,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736499,stocks to watch for february ,https://www.benzinga.com/news/earnings/14/02/4314454/stocks-to-watch-for-february-18-2014,Monica Gerson,2014-02-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736500,benzinga weekly preview investors get a break as earnings slow,https://www.benzinga.com/news/earnings/14/02/4310981/benzinga-weekly-preview-investors-get-a-break-as-earnings-slow,Luke Jacobi,2014-02-14 00:00:00,KO,1,1,1,1,1,0,1,1,1,0.5
736501,is the beverage industry now like the hightech sector,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4301391/is-the-beverage-industry-now-like-the-high-tech-sector,Jonathan Yates,2014-02-12 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.6806
736502,what is the tell from the cocacola deal with green mountain,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4301328/what-is-the-tell-from-the-coca-cola-deal-with-green-mountain,Jonathan Yates,2014-02-12 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736503,green mountain coffee roasters shows value of correlation trading,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4298171/green-mountain-coffee-roasters-shows-value-of-correlation-tra,Jonathan Yates,2014-02-11 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.67
736504, reasons to trust dividends more than analysts,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4297115/3-reasons-to-trust-dividends-more-than-analysts,Jonathan Yates,2014-02-11 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.7553000000000001
736505,will green mountain revert to the mean after its cocacola deal,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4292695/will-green-mountain-revert-to-the-mean-after-its-coca-cola-de,Jonathan Yates,2014-02-10 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
736506,wall street analyst sodastream has no reason to worry over keurig cold,https://www.benzinga.com/analyst-ratings/analyst-color/14/02/4291972/wall-street-analyst-sodastream-has-no-reason-to-worry-ov,Jayson Derrick,2014-02-10 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.18755
736507,was the beverage industry the big winner from the super bowl,https://www.benzinga.com/trading-ideas/long-ideas/14/02/4291589/was-the-beverage-industry-the-big-winner-from-the-super-bowl,Jonathan Yates,2014-02-07 00:00:00,KO,1,0,1,1,0,0,1,1,1,0.91355
