Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
930573,citrons andrew left on cnbc says hes not currently short nvidia,https://www.benzinga.com/analyst-ratings/analyst-color/17/09/10069800/citrons-andrew-left-on-cnbc-says-hes-not-currently-shor,Paul Quintaro,2017-09-18 00:00:00,NVDA,0,2,0,0,0,0,0,0,0,0.5
930574,nvidia option alert jan puts above ask vs oi ref,https://www.benzinga.com/markets/options/17/09/10068978/nvidia-option-alert-jan-19-185-puts-above-ask-500-15-901-vs-101-oi-re,Charles Gross,2017-09-18 00:00:00,NVDA,1,0,0,1,0,0,1,0,0,0.648
930575,all the reasons bank of america just bumped its nvidia price target to ,https://www.benzinga.com/analyst-ratings/analyst-color/17/09/10068713/all-the-reasons-bank-of-america-just-bumped-its-nvidia-,Jayson Derrick,2017-09-18 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930576, biggest price target changes for monday,https://www.benzinga.com/analyst-ratings/price-target/17/09/10068544/5-biggest-price-target-changes-for-monday,Lisa Levin,2017-09-18 00:00:00,NVDA,1,2,0,0,0,0,1,0,1,0.5
930577,watch these huge put purchases in monday trade,https://www.benzinga.com/markets/options/17/09/10066881/watch-these-4-huge-put-purchases-in-monday-trade,Lisa Levin,2017-09-18 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.6591
930578,all the nvidia launches thus far this year,https://www.benzinga.com/general/education/17/09/10061379/all-the-nvidia-launches-thus-far-this-year,Shanthi Rexaline,2017-09-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930579,benzingas option alert recap from september ,https://www.benzinga.com/news/17/09/10064848/benzingas-option-alert-recap-from-september-15,Javier Hasse,2017-09-15 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.648
930580,midafternoon market update dow rises over points t biosystems shares plummet,https://www.benzinga.com/news/17/09/10064470/mid-afternoon-market-update-dow-rises-over-50-points-t2-biosystems-shares-plumme,Lisa Levin,2017-09-15 00:00:00,NVDA,1,1,1,1,1,0,1,0,1,0.648
930581,midday market update mirati therapeutics climbs following positive sitravatinib data first internet bancorp shares slide,https://www.benzinga.com/news/17/09/10063805/mid-day-market-update-mirati-therapeutics-climbs-following-positive-sitravatinib,Lisa Levin,2017-09-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.85015
930582,nvidia option alert sep puts at the bid vs oi ref,https://www.benzinga.com/markets/options/17/09/10063784/nvidia-option-alert-sep-29-172-5-puts-at-the-bid-600-2-0-vs-48-oi-ref,Charles Gross,2017-09-15 00:00:00,NVDA,1,2,0,0,0,0,1,0,0,0.648
930583, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/17/09/10062848/5-biggest-price-target-changes-for-friday,Lisa Levin,2017-09-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930584,nvidia is building the industry standard for ai analyst lifts price target to ,https://www.benzinga.com/analyst-ratings/analyst-color/17/09/10062282/nvidia-is-building-the-industry-standard-for-ai-analyst,Jayson Derrick,2017-09-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
930585,watch these huge call purchases in thursday trade,https://www.benzinga.com/markets/options/17/09/10055716/watch-these-8-huge-call-purchases-in-thursday-trade,Lisa Levin,2017-09-14 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.6591
930586,benzingas option alert recap from september ,https://www.benzinga.com/news/17/09/10053832/benzingas-option-alert-recap-from-september-13,Javier Hasse,2017-09-13 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.648
930587,nvidia option alert mar calls at the ask vs oi ref,https://www.benzinga.com/markets/options/17/09/10052505/nvidia-option-alert-mar-16-130-calls-at-the-ask-10000-45-951-vs-8-oi-,Charles Gross,2017-09-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930588,all the stocks that moved during apples product unveil event,https://www.benzinga.com/news/17/09/10051777/all-the-stocks-that-moved-during-apples-product-unveil-event,Elizabeth Balboa,2017-09-13 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930589,intel nvidia amd shares unaffected following news out of apple product unveil event the new iphone will have for the first time an appledesigned graphic processing unit,https://www.benzinga.com/news/17/09/10047109/intel-nvidia-amd-shares-unaffected-following-news-out-of-apple-product-unveil-ev,Paul Quintaro,2017-09-12 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.648
930590,amd and nvidia how vulnerable are they to cryptocurrency concerns,https://www.benzinga.com/analyst-ratings/analyst-color/17/09/10039705/amd-and-nvidia-how-vulnerable-are-they-to-cryptocurrenc,Wayne Duggan,2017-09-11 00:00:00,NVDA,1,2,1,0,0,0,1,1,1,0.38685
930591,heres what investors were buying and selling in august,https://www.benzinga.com/news/earnings/17/09/10017382/heres-what-investors-were-buying-and-selling-in-august,Chris Dier-Scalise,2017-09-06 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930592,nvidia leader in ai chip market digitimes,https://www.benzinga.com/news/17/09/10018680/nvidia-leader-in-ai-chip-market-digitimes,Charles Gross,2017-09-06 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930593,benzingas option alert recap from august ,https://www.benzinga.com/news/17/08/10004424/benzingas-option-alert-recap-from-august-31,Javier Hasse,2017-08-31 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930594,steel is for real,https://www.benzinga.com/trading-ideas/long-ideas/17/08/9996517/steel-is-for-real,Tatro Capital,2017-08-31 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
930595,nvidia option alert nov puts at the ask vs oi ref,https://www.benzinga.com/markets/options/17/08/10002084/nvidia-option-alert-nov-17-145-puts-at-the-ask-1200-3-65-vs-1188-oi-r,Charles Gross,2017-08-31 00:00:00,NVDA,1,2,1,1,0,1,1,0,0,0.648
930596,theres a late summer souring on semiconductor etfs,https://www.benzinga.com/trading-ideas/long-ideas/17/08/9993555/theres-a-late-summer-souring-on-semiconductor-etfs,ETF Professor,2017-08-30 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.5
930597,nvidia shares quiet as global equities trip chowdhry says they see walmart going full steam with deep neural networks and will be creating its own nvda gpu clusters on walmart cloud oneops,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9991063/nvidia-shares-quiet-as-global-equities-trip-chowdhry-say,Paul Quintaro,2017-08-29 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.76335
930598,credit suisse is most positive on micron following semiconductor conference,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9990926/credit-suisse-is-most-positive-on-micron-following-semic,Wayne Duggan,2017-08-29 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8787
930599,autonomous car smart home opportunities keep this analyst bullish on nvidia,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9971158/autonomous-car-smart-home-opportunities-keep-this-analys,Wayne Duggan,2017-08-24 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8243
930600,nvidia intel among analyst top picks following semiconductor conference,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9955431/nvidia-intel-among-analyst-top-picks-following-semicondu,Shanthi Rexaline,2017-08-21 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.60115
930601,cryptocurrency mining what it is how it works and whos making money off it,https://www.benzinga.com/general/education/17/08/9953629/cryptocurrency-mining-what-it-is-how-it-works-and-whos-making-money-,Shanthi Rexaline,2017-08-21 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930602,cramer finds a way to explain stock diversification with fantasy football,https://www.benzinga.com/media/cnbc/17/08/9940448/cramer-finds-a-way-to-explain-stock-diversification-with-fantasy-football,Jayson Derrick,2017-08-19 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.5
930603,chowdhry betting against nvidia is insane and stupid,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9945773/chowdhry-betting-against-nvidia-is-insane-and-stupid,Wayne Duggan,2017-08-17 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.13655
930604,nvidia now rd largest ic design company behind broadcom qualcomm digitimes,https://www.benzinga.com/news/17/08/9943241/nvidia-now-3rd-largest-ic-design-company-behind-broadcom-qualcomm-digitimes,Charles Gross,2017-08-17 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930605,for amd ryzen chips will gains in mindshare lead to market share,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9939019/for-amd-ryzen-chips-will-gains-in-mindshare-lead-to-mark,Wayne Duggan,2017-08-16 00:00:00,NVDA,1,0,0,1,0,0,1,1,1,0.7787
930606,loop capital loop around the valley semiconductor bus tour concludes today,https://www.benzinga.com/news/events/17/08/9938695/loop-capital-loop-around-the-valley-semiconductor-bus-tour-concludes-today,Hal Lindon,2017-08-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930607,loop capital loop around the valley semiconductor bus tour begins today,https://www.benzinga.com/news/17/08/9932517/loop-capital-loop-around-the-valley-semiconductor-bus-tour-begins-today,Hal Lindon,2017-08-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930608,bank of america citigroup micron nvidia fast money picks for august ,https://www.benzinga.com/media/cnbc/17/08/9930857/bank-of-america-citigroup-micron-nvidia-fast-money-picks-for-august-15,Craig Jones,2017-08-15 00:00:00,NVDA,1,2,1,0,0,1,1,1,1,0.5
930609,amd unveils new radeon rx vega gpus,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9927238/amd-unveils-new-radeon-rx-vega-gpus,Wayne Duggan,2017-08-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930610,traders have been all over these tech etfs,https://www.benzinga.com/trading-ideas/long-ideas/17/08/9914746/traders-have-been-all-over-these-tech-etfs,ETF Professor,2017-08-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930611,this is the nvidia pullback youve been waiting for,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9925638/this-is-the-nvidia-pullback-youve-been-waiting-for,Brett Hershman,2017-08-14 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.5
930612,analyst nvidias selloff was overdone time to establish or add to a position,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9925641/analyst-nvidias-sell-off-was-overdone-time-to-establish-,Wayne Duggan,2017-08-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930613, biggest price target changes for monday,https://www.benzinga.com/analyst-ratings/price-target/17/08/9924773/5-biggest-price-target-changes-for-monday,Lisa Levin,2017-08-14 00:00:00,NVDA,1,2,0,0,0,0,1,0,1,0.5
930614, biggest midday losers for friday,https://www.benzinga.com/news/17/08/9918740/18-biggest-mid-day-losers-for-friday,Lisa Levin,2017-08-11 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.23665000000000003
930615,looking beyond the shiny surface of nvidias big q beat,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9917455/looking-beyond-the-shiny-surface-of-nvidias-big-q2-beat,Shanthi Rexaline,2017-08-11 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930616,cryptocurrency mining drives nvidias q outperformance is this an entry,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9917464/cryptocurrency-mining-drives-nvidias-q2-outperformance-i,Wayne Duggan,2017-08-11 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.5
930617, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/17/08/9917250/5-biggest-price-target-changes-for-friday,Lisa Levin,2017-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930618,with nvidia down this week jefferies says buy on weakness,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9917022/with-nvidia-down-13-this-week-jefferies-says-buy-on-weak,Shanthi Rexaline,2017-08-11 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.28925
930619,the market in minutes,https://www.benzinga.com/news/17/08/9916656/the-market-in-5-minutes,Benzinga News Desk,2017-08-11 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930620, stocks moving in fridays premarket session,https://www.benzinga.com/news/17/08/9916610/22-stocks-moving-in-fridays-pre-market-session,Lisa Levin,2017-08-11 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.5
930621,a peek into the markets us stock futures decline ahead of consumer price report,https://www.benzinga.com/news/17/08/9916238/a-peek-into-the-markets-u-s-stock-futures-decline-ahead-of-consumer-price-report,Lisa Levin,2017-08-11 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.5
930622, stocks to watch for august ,https://www.benzinga.com/news/earnings/17/08/9915645/7-stocks-to-watch-for-august-11-2017,Lisa Levin,2017-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930623,nvidia posts big q earnings beat,https://www.benzinga.com/news/earnings/17/08/9913712/nvidia-posts-big-q2-earnings-beat,Jason Shubnell,2017-08-10 00:00:00,NVDA,1,0,1,1,0,0,1,1,1,0.5
930624,nvidia sees q sales b vs b est,https://www.benzinga.com/news/guidance/17/08/9913518/nvidia-sees-q3-sales-2-35b-vs-2-13b-est,Hal Lindon,2017-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930625,nvidia reports q eps vs est sales b vs b est,https://www.benzinga.com/news/earnings/17/08/9913508/nvidia-reports-q2-eps-1-01-vs-0-70-est-sales-2-23b-vs-1-96b-est,Paul Quintaro,2017-08-10 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.5
930626,andrew left shorts nvidia ahead of earnings release,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9912833/andrew-left-shorts-nvidia-ahead-of-earnings-release,Elizabeth Balboa,2017-08-10 00:00:00,NVDA,1,2,0,0,1,0,1,1,1,0.5
930627,nvidia shares down nearly over last few mins on heavy volume citron researchs andrew left says he shorted stock into this afternoons earnings report,https://www.benzinga.com/news/17/08/9912513/nvidia-shares-down-nearly-1-over-last-few-mins-on-heavy-volume-citron-researchs-a,Paul Quintaro,2017-08-10 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.648
930628,how to play nvidia,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9911811/how-to-play-nvidia,Spencer Israel,2017-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.67
930629,analysts sentiment on nvidia ahead of q earnings,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9911513/analysts-sentiment-on-nvidia-ahead-of-q2-earnings,Taylor Cox,2017-08-10 00:00:00,NVDA,1,2,0,0,0,0,1,1,1,0.5
930630,an easytouse cheat sheet for apple suppliers,https://www.benzinga.com/general/education/17/08/9903307/an-easy-to-use-cheat-sheet-for-apple-suppliers,Shanthi Rexaline,2017-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.2706
930631,a peek into the markets us stock futures drop ahead of macys kohls earnings,https://www.benzinga.com/news/17/08/9907639/a-peek-into-the-markets-u-s-stock-futures-drop-ahead-of-macys-kohls-earnings,Lisa Levin,2017-08-10 00:00:00,NVDA,1,1,1,0,1,0,0,0,0,0.3634
930632, stocks to watch for august ,https://www.benzinga.com/news/earnings/17/08/9907033/10-stocks-to-watch-for-august-10-2017,Lisa Levin,2017-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930633,earnings scheduled for august ,https://www.benzinga.com/news/earnings/17/08/9906999/earnings-scheduled-for-august-10-2017,Lisa Levin,2017-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930634,nvidia reports q earnings on thursday after market close,https://www.benzinga.com/news/earnings/17/08/9902510/nvidia-reports-q2-earnings-on-thursday-after-market-close,JJ Kinahan,2017-08-09 00:00:00,NVDA,1,1,1,0,1,0,1,1,1,0.5
930635,watch these huge put purchases in wednesday trade,https://www.benzinga.com/markets/options/17/08/9899527/watch-these-7-huge-put-purchases-in-wednesday-trade,Lisa Levin,2017-08-09 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.6591
930636,nvidia takes stake in china selfdriving startup tusimple,https://www.benzinga.com/news/17/08/9899510/nvidia-takes-3-stake-in-china-self-driving-startup-tusimple,Charles Gross,2017-08-09 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930637,concern about amds dependence on crypto data mining,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9895895/concern-about-amds-dependence-on-crypto-data-mining,Mark Fritz,2017-08-08 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.5
930638,q earnings whats in store for nvidia investors,https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9894363/q2-earnings-whats-in-store-for-nvidia-investors,Wayne Duggan,2017-08-08 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.5
930639,nvidia option alert mar puts at the bid vs oi ref,https://www.benzinga.com/markets/options/17/08/9894301/nvidia-option-alert-mar-16-150-puts-at-the-bid-1000-12-401-vs-129-oi-r,Charles Gross,2017-08-08 00:00:00,NVDA,1,2,0,0,0,0,1,0,0,0.648
930640,nvidia marriott verisign brazil fast money picks for august ,https://www.benzinga.com/media/cnbc/17/08/9891410/nvidia-marriott-verisign-brazil-fast-money-picks-for-august-8,Craig Jones,2017-08-08 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.5
930641,these were the most bought and sold stocks in july,https://www.benzinga.com/news/earnings/17/08/9889039/these-were-the-most-bought-and-sold-stocks-in-july,Chris Dier-Scalise,2017-08-07 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930642,td ameritrade investor movement index bullish retail investors push imx above for first time,https://www.benzinga.com/news/17/08/9888877/td-ameritrade-investor-movement-index-bullish-retail-investors-push-imx-above-7-0,Press Release,2017-08-07 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
930643,last week in the sp russell weakness bleeds into the high caps,https://www.benzinga.com/trading-ideas/technicals/17/08/9887873/last-week-in-the-s-p-500-russell-weakness-bleeds-into-the-hig,Steve Miller,2017-08-07 00:00:00,NVDA,1,1,0,0,0,0,1,1,1,0.28925
930644,are the semiconductor stocks topping,https://www.benzinga.com/etfs/sector-etfs/17/08/9874898/are-the-semiconductor-stocks-topping,Tom Aspray,2017-08-03 00:00:00,NVDA,1,2,1,0,0,1,1,1,1,0.5
930645,nvidia shares down after hours as traders circulate afterhours publication of seeking alpha article nvidia a short watch is on,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9851408/nvidia-shares-down-1-after-hours-as-traders-circulate-af,Paul Quintaro,2017-07-31 00:00:00,NVDA,0,1,0,0,0,0,0,0,0,0.648
930646,geforce countered amd launches rx vega gaming gpu,https://www.benzinga.com/news/17/07/9848416/geforce-countered-amd-launches-rx-vega-gaming-gpu,Shanthi Rexaline,2017-07-31 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930647,watch these huge put purchases in monday trade,https://www.benzinga.com/markets/options/17/07/9845750/watch-these-3-huge-put-purchases-in-monday-trade,Lisa Levin,2017-07-31 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.6591
930648,benzingas option alert recap from july ,https://www.benzinga.com/news/17/07/9843046/benzingas-option-alert-recap-from-july-28,Ezra Schwarzbaum,2017-07-28 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930649,nvidia option alert jun puts at the bid vs oi ref,https://www.benzinga.com/markets/options/17/07/9840498/nvidia-option-alert-jun-15-135-puts-at-the-bid-600-12-651-vs-12-oi-ref,Charles Gross,2017-07-28 00:00:00,NVDA,1,2,1,0,0,0,1,0,0,0.648
930650,buckle up us house panel votes to hasten selfdriving car deployment,https://www.benzinga.com/news/17/07/9834094/buckle-up-us-house-panel-votes-to-hasten-self-driving-car-deployment,Elizabeth Balboa,2017-07-27 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930651,reuters tech news tweets just in house panel votes to approve legislation to speed deployment of selfdriving cars,https://www.benzinga.com/news/17/07/9833527/reuters-tech-news-tweets-just-in-house-panel-votes-54-0-to-approve-legislation-to,Paul Quintaro,2017-07-27 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.5
930652,amd earnings preview a look at what might be expected for the chipmakers q results,https://www.benzinga.com/news/earnings/17/07/9818499/amd-earnings-preview-a-look-at-what-might-be-expected-for-the-chipmakers,JJ Kinahan,2017-07-25 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
930653,cramers plea to new investors dont just listen to me do your homework,https://www.benzinga.com/media/cnbc/17/07/9801282/cramers-plea-to-new-investors-dont-just-listen-to-me-do-your-homework,Jayson Derrick,2017-07-22 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930654,maxim integrated stock reports earnings tonight percent month upside,https://www.benzinga.com/17/07/9801899/maxim-integrated-stock-reports-earnings-tonight-50-percent-12-month-upside,Chaim Siegel,2017-07-20 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
930655,analyst nvidia western digital only buys in semi space given current industry dynamics,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9794274/analyst-nvidia-western-digital-only-buys-in-semi-space-g,Ezra Schwarzbaum,2017-07-19 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.6366
930656,amd shares volatile but largely unaffected as traders circulating fudzilla article speculating the midrange graphics card shortageis probably at its end bz note article does not appear to include any new information,https://www.benzinga.com/news/rumors/17/07/9789507/amd-shares-volatile-but-largely-unaffected-as-traders-circulating-fudzilla,Paul Quintaro,2017-07-18 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.648
930657,watch these huge call purchases in tuesday trade,https://www.benzinga.com/markets/options/17/07/9786810/watch-these-5-huge-call-purchases-in-tuesday-trade,Lisa Levin,2017-07-18 00:00:00,NVDA,1,2,1,0,0,0,1,1,1,0.6591
930658,benzingas option alert recap from july ,https://www.benzinga.com/news/17/07/9785311/benzingas-option-alert-recap-from-july-17,Ezra Schwarzbaum,2017-07-17 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930659,the most bought and sold stocks of the first half of according to td ameritrade clients,https://www.benzinga.com/news/17/07/9784420/the-most-popular-buys-and-sells-of-the-first-half-of-2017-according-to-td-ameritr,Spencer Israel,2017-07-17 00:00:00,NVDA,1,2,0,1,1,0,1,0,1,0.5
930660,nvidia shares down over last min as traders circulating concerning report from guru of d,https://www.benzinga.com/news/17/07/9783476/nvidia-shares-down-1-10-over-last-min-as-traders-circulating-concerning-report-fr,Paul Quintaro,2017-07-17 00:00:00,NVDA,1,1,1,0,0,1,1,1,1,0.648
930661,nvidia option alert fri calls sweep at the bid vs oi ref,https://www.benzinga.com/markets/options/17/07/9783237/nvidia-option-alert-fri-177-5-calls-sweep-53-at-the-bid-1522-0-538-vs-,Charles Gross,2017-07-17 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930662,recapping the semicon west trade show winners and losers,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9773955/recapping-the-semicon-west-trade-show-winners-and-losers,Ezra Schwarzbaum,2017-07-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.4614
930663,nvidia higher for seventh day in a row,https://www.benzinga.com/trading-ideas/long-ideas/17/07/9773977/nvidia-higher-for-seventh-day-in-a-row,Joel Elconin,2017-07-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
930664,fast money traders share their chip picks,https://www.benzinga.com/media/cnbc/17/07/9771619/fast-money-traders-share-their-chip-picks,Craig Jones,2017-07-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
930665,nvidia has a massive market opportunity suntrust upgrades to buy,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9769435/nvidia-has-a-massive-market-opportunity-suntrust-upgrade,Jayson Derrick,2017-07-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.71075
930666,benzingas top upgrades downgrades for july ,https://www.benzinga.com/analyst-ratings/upgrades/17/07/9768135/benzingas-top-upgrades-downgrades-for-july-12-2017,Lisa Levin,2017-07-12 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.60115
930667,the market in minutes,https://www.benzinga.com/news/17/07/9767346/the-market-in-5-minutes,Benzinga News Desk,2017-07-12 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
930668,encouraging signs for semiconductor etfs,https://www.benzinga.com/news/earnings/17/07/9766252/encouraging-signs-for-semiconductor-etfs,ETF Professor,2017-07-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.76335
930669,a peek into the markets us stock futures gain yellen testimony in focus,https://www.benzinga.com/news/earnings/17/07/9767437/a-peek-into-the-markets-u-s-stock-futures-gain-yellen-testimony-in-focus,Lisa Levin,2017-07-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.76335
930670,jim cramer shares his thoughts on nvidia sirius xm chevron and transunion,https://www.benzinga.com/media/cnbc/17/07/9766556/jim-cramer-shares-his-thoughts-on-nvidia-sirius-xm-chevron-and-transunion,Craig Jones,2017-07-12 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.648
930671,suntrust robinson humphrey upgrades nvidia to buy,https://www.benzinga.com/news/17/07/9767191/suntrust-robinson-humphrey-upgrades-nvidia-to-buy,Paul Quintaro,2017-07-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930672,semiconductor companies expected to fuel growth in tech sector earnings this quarter,https://www.benzinga.com/news/earnings/17/07/9765159/semiconductor-companies-expected-to-fuel-growth-in-tech-sector-earnings-,JJ Kinahan,2017-07-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.6909
930673,amds rx vega vs nvidias gtx the great rivalry heats up,https://www.benzinga.com/news/17/07/9745915/amds-rx-vega-vs-nvidias-gtx1080-the-great-rivalry-heats-up,Shanthi Rexaline,2017-07-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.81245
930674,nvidia could make nearly billion in years from toyota selfdriving car deal,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9757517/nvidia-could-make-nearly-2-billion-in-2-years-from-toyot,Mark Fritz,2017-07-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930675,semiconductors are leading to another tectonic shift in computing which players will be beneficiaries,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9757335/semiconductors-are-leading-to-another-tectonic-shift-in-,Merrick Weingarten,2017-07-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.71075
930676,nvidia baidu and ai,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9756937/nvidia-baidu-and-ai,Merrick Weingarten,2017-07-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930677,chip stocks on the move amd nvidia xilinx rambus and more,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9756780/chip-stocks-on-the-move-amd-nvidia-xilinx-rambus-and-mor,Shanthi Rexaline,2017-07-10 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.5
930678,jefferies maintains buy rating on nvidia raises pt to from ,https://www.benzinga.com/analyst-ratings/analyst-color/17/07/9755548/jefferies-maintains-buy-rating-on-nvidia-raises-pt-to-18,Charles Gross,2017-07-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930679,alphabet avis nvidia fast money picks for july ,https://www.benzinga.com/media/cnbc/17/07/9749141/alphabet-avis-nvidia-fast-money-picks-for-july-7,Craig Jones,2017-07-07 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
930680,todd gordons bullish nvidia trade,https://www.benzinga.com/media/cnbc/17/07/9748362/todd-gordons-bullish-nvidia-trade,Craig Jones,2017-07-07 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
