Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER,Sentiment_Random
859203,update morgan stanley will acquire stake from citi for b no later than june ,https://www.benzinga.com/news/12/09/2900122/update-morgan-stanley-will-acquire-35-stake-from-citi-for-48b-no-later-than-june-,Eddie Staley,2012-09-11 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.352,1
859204,morgan stanley to purchase stake in morgan stanley smith barney from citi for b,https://www.benzinga.com/news/12/09/2900119/morgan-stanley-to-purchase-14-stake-in-morgan-stanley-smith-barney-from-citi-for-,Eddie Staley,2012-09-11 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859205,update isi group reiterates hold rating raises pt on morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/12/09/2896374/update-isi-group-reiterates-hold-rating-raises-pt-on-mor,Dwight Einhorn,2012-09-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859206,isi group maintains morgan stanley at hold raises pt from to ,https://www.benzinga.com/analyst-ratings/price-target/12/09/2895308/isi-group-maintains-morgan-stanley-at-hold-raises-pt-from,Juan Lopez,2012-09-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859207,option alert morgan stanley january call block trade contracts currently ,https://www.benzinga.com/markets/options/12/09/2892679/option-alert-morgan-stanley-january-2013-19-call-block-trade-33-000-co,Charles Gross,2012-09-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,1
859208,morgan stanley infrastructure partners acquires southern star central,https://www.benzinga.com/news/12/08/2855138/morgan-stanley-infrastructure-partners-acquires-southern-star-central,Paul Quintaro,2012-08-23 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859209,financial etfs in rally mode,https://www.benzinga.com/news/12/08/2839636/financial-etfs-in-rally-mode,ETF Professor,2012-08-16 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.5,0
859210,put buyer in morgan stanley,https://www.benzinga.com/markets/options/12/07/2790872/put-buyer-in-morgan-stanley,Patrick Mortimer,2012-07-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859211,starbucks plunge is beginning of bad trend,https://www.benzinga.com/12/07/2783535/starbucks-sbux-plunge-is-beginning-of-bad-trend,David Trainer,2012-07-27 00:00:00,MS,1,1,0,1,0,1,1,1,1,0.22885,0
859212,morgan stanley could be worth broken up,https://www.benzinga.com/news/12/07/2779554/morgan-stanley-could-be-worth-32-broken-up,Michael Matthews,2012-07-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.352,0
859213,cnbc says morgan stanley may sell of commodities unit to qatar,https://www.benzinga.com/news/12/07/2775915/cnbc-says-morgan-stanley-may-sell-15-of-commodities-unit-to-qatar,Paul Quintaro,2012-07-25 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,0
859214,perella said to be hired to value smith barney brokerage bloomberg,https://www.benzinga.com/news/12/07/2771401/perella-said-to-be-hired-to-value-smith-barney-brokerage-bloomberg,Paul Quintaro,2012-07-24 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.67,1
859215,morgan stanley citigroup hire perella weinberg partners for smith barney deal wsj,https://www.benzinga.com/news/12/07/2770812/morgan-stanley-citigroup-hire-perella-weinberg-partners-for-smith-barney-deal-wsj,Allie Wickman,2012-07-24 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859216,social market analytics looks at morgan stanley,https://www.benzinga.com/news/earnings/12/07/2766227/social-market-analytics-looks-at-morgan-stanley,Social Market Analytics,2012-07-23 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859217,morgan stanleys option volume spikes midday,https://www.benzinga.com/markets/options/12/07/2766183/morgan-stanleys-option-volume-spikes-mid-day,Patrick Mortimer,2012-07-23 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859218,option alert morgan stanley january call block trade contracts currently ,https://www.benzinga.com/markets/options/12/07/2766100/option-alert-morgan-stanley-january-2013-17-5-call-block-trade-17-918-,Charles Gross,2012-07-23 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,0
859219,morgan stanley in talks with sovereign wealth fund over stake in commodities unit cnbc,https://www.benzinga.com/media/cnbc/12/07/2762127/morgan-stanley-in-talks-with-sovereign-wealth-fund-over-stake-in-commoditie,Paul Quintaro,2012-07-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.74695,1
859220,bank of america thursdays volume leader falls ibd,https://www.benzinga.com/news/12/07/2759499/bank-of-america-thursdays-volume-leader-falls-3-ibd,Charles Gross,2012-07-19 00:00:00,MS,1,1,1,1,1,1,1,0,1,0.5,0
859221,time to bet on banks xlf,https://www.benzinga.com/analyst-ratings/analyst-color/12/07/2758929/time-to-bet-on-banks-xlf,ETF Professor,2012-07-19 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,0
859222,social media outlook for thursday july swks ebay ms ctrp,https://www.benzinga.com/news/earnings/12/07/2758586/social-media-outlook-for-thursday-july-19-swks-ebay-ms-ctrp,Viktor Puskorius,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859223,morgan stanley cfo says no negative effect of fb ipo cnbc,https://www.benzinga.com/media/cnbc/12/07/2758747/morgan-stanley-cfo-says-no-negative-effect-of-fb-ipo-cnbc,Paul Quintaro,2012-07-19 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.1452,0
859224,morgan stanley continues to run at low var levels as compared to previous years,https://www.benzinga.com/news/12/07/2758200/morgan-stanley-continues-to-run-at-low-var-levels-as-compared-to-previous-years,Paul Quintaro,2012-07-19 00:00:00,MS,1,1,0,1,1,0,1,1,1,0.3634,1
859225,update morgan stanleys porat says delay of moodys decision weighed on firm,https://www.benzinga.com/news/12/07/2758195/update-morgan-stanleys-porat-says-delay-of-moodys-decision-weighed-on-firm,Paul Quintaro,2012-07-19 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.3409,1
859226,morgan stanleys gorman have been more aggressive on cutting more complex ficc units,https://www.benzinga.com/news/12/07/2758179/morgan-stanleys-gorman-have-been-more-aggressive-on-cutting-more-complex-ficc-uni,Paul Quintaro,2012-07-19 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.30335,0
859227,morgan stanley cfo porat says firm expects more collateral to be called in future,https://www.benzinga.com/news/12/07/2758168/morgan-stanley-cfo-porat-says-firm-expects-more-collateral-to-be-called-in-future,Paul Quintaro,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859228,morgan stanleys gorman says morgan stanley to cut ficc riskweighted assets from q levels,https://www.benzinga.com/news/12/07/2757984/morgan-stanleys-gorman-says-morgan-stanley-to-cut-ficc-risk-weighted-assets-from-,Paul Quintaro,2012-07-19 00:00:00,MS,0,1,0,1,1,0,0,0,0,0.44865,0
859229,trading revenue sinks morgan stanley shares,https://www.benzinga.com/news/earnings/12/07/2757410/trading-revenue-sinks-morgan-stanley-shares,Michael Matthews,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,1
859230,financial breakfast morning news summary for july ,https://www.benzinga.com/markets/bonds/12/07/2757352/financial-breakfast-morning-news-summary-for-july-19-2012,James Hunter,2012-07-19 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859231,morgan stanley reports q eps vs est revs b vs b est,https://www.benzinga.com/news/earnings/12/07/2757293/morgan-stanley-reports-q2-eps-0-28-vs-0-43-est-revs-7b-vs-7-7b-est,Allie Wickman,2012-07-19 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,0
859232,benzinga market primer thursday july ,https://www.benzinga.com/markets/bonds/12/07/2757116/benzinga-market-primer-thursday-july-19,Matthew Kanterman,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859233,us stock futures up ahead of morgan stanley earnings,https://www.benzinga.com/news/12/07/2757102/us-stock-futures-up-ahead-of-morgan-stanley-earnings,Monica Gerson,2012-07-19 00:00:00,MS,1,0,1,0,1,1,1,1,1,0.5,1
859234,earnings scheduled for july ,https://www.benzinga.com/news/earnings/12/07/2756399/earnings-scheduled-for-july-19,Monica Gerson,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859235,stocks to watch for july ,https://www.benzinga.com/news/earnings/12/07/2756370/stocks-to-watch-for-july-19,Monica Gerson,2012-07-19 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859236,facebook investors nasdaq omx group attempt to separate lawsuits,https://www.benzinga.com/news/12/07/2755384/facebook-investors-nasdaq-omx-group-attempt-to-separate-lawsuits,Louis Bedigian,2012-07-18 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.42345,0
859237,prudential hires morgan stanleys munk to oversee billion,https://www.benzinga.com/news/12/07/2755123/prudential-hires-morgan-stanleys-munk-to-oversee-3-2-billion,Paul Quintaro,2012-07-18 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
859238,morgan stanley retail moves upgrades aeropostale downgrades express,https://www.benzinga.com/analyst-ratings/analyst-color/12/07/2750586/morgan-stanley-retail-moves-upgrades-aeropostale-downgra,Scott Rubin,2012-07-17 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859239,libor manipulation being probed by new york connecticut,https://www.benzinga.com/news/12/07/2745654/libor-manipulation-being-probed-by-new-york-connecticut,Allie Wickman,2012-07-16 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.352,1
859240,earnings expectations for the week of july ,https://www.benzinga.com/news/earnings/12/07/2744180/earnings-expectations-for-the-week-of-july-16-bac-ko-msft-ge,Nelson Hem,2012-07-16 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859241,new york fed to release documents on libor tomorrow,https://www.benzinga.com/news/12/07/2738857/new-york-fed-to-release-documents-on-libor-tomorrow,Allie Wickman,2012-07-12 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859242,jp morgan must answer two questions upfront,https://www.benzinga.com/news/12/07/2736046/jp-morgan-must-answer-two-questions-upfront,Michael Matthews,2012-07-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859243,mike mayo cuts morgan stanley pt to from ,https://www.benzinga.com/analyst-ratings/downgrades/12/07/2736113/mike-mayo-cuts-morgan-stanley-pt-to-15-from-17,Allie Wickman,2012-07-11 00:00:00,MS,1,1,1,1,0,0,1,0,1,0.352,0
859244,should traders brace for a rough q earnings season,https://www.benzinga.com/news/12/07/2728296/brace-yourself-for-a-rough-q2-earnings-period,Michael Matthews,2012-07-09 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,1
859245,kayak sets initial range for ipo,https://www.benzinga.com/news/12/07/2727411/kayak-sets-initial-range-for-ipo,Scott Rubin,2012-07-09 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,0
859246,three sectors to benefit three others to suffer from growth in tablets,https://www.benzinga.com/analyst-ratings/analyst-color/12/07/2717660/three-sectors-to-benefit-three-others-to-suffer-from-gro,Ilir Shkurti,2012-07-03 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.6366,0
859247,arold sees homebuilder rising morgan stanleys shares falling,https://www.benzinga.com/personal-finance/financial-advisors/12/06/2706577/arold-sees-homebuilder-rising-morgan-stanleys-shar,Covestor,2012-06-28 00:00:00,MS,1,0,0,0,0,0,1,1,1,0.57655,1
859248,update gorman says jpmorgan owned up to mistakes us needs deficit reduction soon after election extravagant language not helpful for europe europe cant be solved over lehman weekend,https://www.benzinga.com/news/12/06/2701723/update-gorman-says-jpmorgan-owned-up-to-mistakes-us-needs-deficit-reduction-soon-,Paul Quintaro,2012-06-27 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.09510000000000002,0
859249,update gorman says markets will recognize morgan stanley power in normal markets patience will be rewarded with bank stocks,https://www.benzinga.com/news/12/06/2701632/update-gorman-says-markets-will-recognize-morgan-stanley-power-in-normal-markets-,Paul Quintaro,2012-06-27 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.74695,1
859250,morgan stanleys gorman on bloomberg says firms dont need to be broken up,https://www.benzinga.com/news/12/06/2701610/morgan-stanleys-gorman-on-bloomberg-says-firms-dont-need-to-be-broken-up,Paul Quintaro,2012-06-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.26165,1
859251,two options plays ahead of rim earnings,https://www.benzinga.com/news/earnings/12/06/2701494/two-options-play-ahead-of-rim-earnings,David Tumm,2012-06-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.625,1
859252,goldman sachs swaps the morgans,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2698779/goldman-sachs-swaps-the-morgans,Brett Callwood,2012-06-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859253,benzingas top premarket losers,https://www.benzinga.com/news/12/06/2697186/benzingas-top-pre-market-losers,Lisa Levin,2012-06-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.30910000000000004,1
859254,benzingas top premarket losers,https://www.benzinga.com/news/12/06/2697064/benzingas-top-pre-market-losers,Lisa Levin,2012-06-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.30910000000000004,1
859255,update goldman sachs upgrades jp morgan downgrades morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2696835/update-goldman-sachs-upgrades-jp-morgan-downgrades-morga,Joe Young,2012-06-26 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.60115,1
859256,financial breakfast morning news summary for june ,https://www.benzinga.com/markets/bonds/12/06/2696698/financial-breakfast-morning-news-summary-for-june-26-2012,James Hunter,2012-06-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859257,goldman sachs downgrades morgan stanley from clbuy to neutral lowers pt to ,https://www.benzinga.com/analyst-ratings/downgrades/12/06/2696504/goldman-sachs-downgrades-morgan-stanley-from-cl-buy-to-neut,Juan Lopez,2012-06-26 00:00:00,MS,1,1,1,1,0,0,1,1,1,0.436,0
859258,research in motion downgraded on talks of company split,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2694815/research-in-motion-downgraded-on-talks-of-company-split,Scott Rubin,2012-06-25 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859259,morgan stanleys dirk notheis takes leave of absence notheis runs german division,https://www.benzinga.com/news/12/06/2693448/morgan-stanleys-dirk-notheis-takes-leave-of-absence-notheis-runs-german-division,Paul Quintaro,2012-06-25 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.4742,0
859260,fitch says morgans stanleys move to increase stake in smith barney is expected to improve earnings stability,https://www.benzinga.com/news/earnings/12/06/2691062/fitch-says-morgans-stanleys-move-to-increase-stake-in-smith-barney-is-ex,Paul Quintaro,2012-06-22 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.81845,0
859261,social media outlook for friday june dri npsp r gs,https://www.benzinga.com/news/earnings/12/06/2690724/social-media-outlook-for-friday-june-22-dri-npsp-r-gs,Social Market Analytics,2012-06-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859262,premarket stock talk sell the market buy facebook,https://www.benzinga.com/trading-ideas/long-ideas/12/06/2690079/premarket-stock-talk-sell-the-market-buy-facebook,PreMarketInfo,2012-06-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859263,benzingas top premarket gainers,https://www.benzinga.com/news/12/06/2689947/benzingas-top-pre-market-gainers,Lisa Levin,2012-06-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859264,moodys downgrades banks,https://www.benzinga.com/news/12/06/2688902/moodys-downgrades-15-banks,Scott Rubin,2012-06-21 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,1
859265,morgan stanley comments on moodys downgrade,https://www.benzinga.com/news/12/06/2688775/morgan-stanley-comments-on-moodys-downgrade,Paul Quintaro,2012-06-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859266,morgan stanley spikes on moodys cut,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2688766/morgan-stanley-spikes-4-on-moodys-cut,Charles Gross,2012-06-21 00:00:00,MS,0,2,0,1,0,0,0,0,0,0.3634,0
859267,moodys cuts morgan stanley by notches rumored notches,https://www.benzinga.com/news/12/06/2688761/moodys-cuts-morgan-stanley-by-2-notches-rumored-3-notches,Paul Quintaro,2012-06-21 00:00:00,MS,1,1,0,1,0,0,1,0,1,0.352,0
859268,moodys expected to downgrade banks,https://www.benzinga.com/news/12/06/2688016/moodys-expected-to-downgrade-banks,Matthew Kanterman,2012-06-21 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859269,deutsche bank maintains morgan stanley at hold lowers pt from to ,https://www.benzinga.com/analyst-ratings/price-target/12/06/2686180/deutsche-bank-maintains-morgan-stanley-at-hold-lowers-pt-,Juan Lopez,2012-06-21 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.436,0
859270,whose behavior changed in recent bond rally,https://www.benzinga.com/markets/bonds/12/06/2676528/whose-behavior-changed-in-recent-bond-rally,Minyanville,2012-06-18 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,0
859271,manchester united plans to list in us,https://www.benzinga.com/news/earnings/12/06/2670136/manchester-united-plans-to-list-in-us,Matthew Kanterman,2012-06-14 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.71075,0
859272,four oversold etfs that could stay that way,https://www.benzinga.com/trading-ideas/long-ideas/12/06/2668323/four-oversold-etfs-that-could-stay-that-way,ETF Professor,2012-06-14 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
859273,the fresh market sells off after pricing public offering,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2666154/the-fresh-market-sells-off-after-pricing-public-offering,Hilary Farrell,2012-06-13 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.6591,1
859274,morgan stanley ceo gorman says firm is fortified against an uncertain world,https://www.benzinga.com/news/12/06/2662572/morgan-stanley-ceo-gorman-says-firm-is-fortified-against-an-uncertain-world,Paul Quintaro,2012-06-12 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.352,1
859275,fitch downgrades spanish banks spanish year yield goes postal euro plummets,https://www.benzinga.com/markets/bonds/12/06/2661929/fitch-downgrades-18-spanish-banks-spanish-10-year-yield-goes-postal-euro,Matthew Kanterman,2012-06-12 00:00:00,MS,1,1,0,0,0,0,1,1,1,0.5,0
859276,benzinga market primer tuesday june ,https://www.benzinga.com/markets/bonds/12/06/2660783/benzinga-market-primer-tuesday-june-12,Matthew Kanterman,2012-06-12 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859277,benzinga market roundup spanish hope fades into a sea of red,https://www.benzinga.com/markets/bonds/12/06/2659406/benzinga-market-roundup-spanish-hope-fades-into-a-sea-of-red,Matthew Kanterman,2012-06-11 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.7202,0
859278,is the spanish bailout about to jeopardize the credit ratings of the healthy nations,https://www.benzinga.com/markets/bonds/12/06/2658679/is-the-spanish-bailout-about-to-jeopardize-the-credit-ratings-of-the-hea,Matthew Kanterman,2012-06-11 00:00:00,MS,1,1,0,1,0,0,1,1,1,0.7997000000000001,1
859279,uk law bonds and the negative pledge further debt subordination,https://www.benzinga.com/markets/bonds/12/06/2658459/uk-law-bonds-and-the-negative-pledge-further-debt-subordination,Matthew Kanterman,2012-06-11 00:00:00,MS,1,2,0,0,0,0,0,0,0,0.13245,0
859280,the pain in spain and the private sector subordination continues in the latest sovereign bailout,https://www.benzinga.com/markets/bonds/12/06/2657803/the-spain-in-pain-and-the-private-sector-subordination-continues-in-the-,Matthew Kanterman,2012-06-11 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.21405000000000002,1
859281,benzinga market primer monday june ,https://www.benzinga.com/markets/bonds/12/06/2657008/benzinga-market-primer-monday-june-11,Matthew Kanterman,2012-06-11 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,0
859282,morgan stanley reports stake in yoku,https://www.benzinga.com/news/12/06/2654983/morgan-stanley-reports-12-3-stake-in-yoku,Paul Quintaro,2012-06-08 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859283,morgan stanley has stake in fortress investment,https://www.benzinga.com/news/12/06/2654936/morgan-stanley-has-6-stake-in-fortress-investment,Paul Quintaro,2012-06-08 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859284,a euro tarp cant work yet,https://www.benzinga.com/markets/bonds/12/06/2654486/a-euro-tarp-cant-work-yet,Matthew Kanterman,2012-06-08 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859285,benzinga market primer friday june ,https://www.benzinga.com/markets/bonds/12/06/2653524/benzinga-market-primer-friday-june-8,Matthew Kanterman,2012-06-08 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859286,bove says spain in depression qe will do nothing,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2652137/bove-says-spain-in-depression-qe3-will-do-nothing,Brandon Pilzner,2012-06-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.21405000000000002,1
859287,snam signs mandate letter with group of major banks including bank of america citi jpmorgan morgan stanley,https://www.benzinga.com/news/12/06/2651940/snam-signs-mandate-letter-with-group-of-major-banks-including-bank-of-america-cit,Paul Quintaro,2012-06-07 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,1
859288,a traders guide to ancestrycom acom,https://www.benzinga.com/trading-ideas/long-ideas/12/06/2651735/a-traders-guide-to-ancestry-com-acom,Hilary Farrell,2012-06-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859289,think like groucho marx and four other tips for avoiding the next facebook,https://www.benzinga.com/general/topics/12/06/2651677/think-like-groucho-marx-and-four-other-tips-for-avoiding-the-next-faceb,Minyanville,2012-06-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5129,0
859290,premarket stock talk mens wearhouse get on your yoga pants mw lulu xom,https://www.benzinga.com/trading-ideas/long-ideas/12/06/2650603/premarket-stock-talk-mens-wearhouse-get-on-your-yoga-pants-mw,PreMarketInfo,2012-06-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859291, interesting charts to consider,https://www.benzinga.com/trading-ideas/12/06/2648957/6-interesting-charts-to-consider,António Costa,2012-06-06 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.70095,0
859292,nasdaq plan applies to sell orders at or less that executed at inferior price hires ibm to review it trading systems nasdaq omx proposes m fund to compensate for facebook losses,https://www.benzinga.com/news/12/06/2648135/nasdaq-plan-applies-to-sell-orders-at-42-or-less-that-executed-at-inferior-price-,Allie Wickman,2012-06-06 00:00:00,MS,1,2,0,0,0,0,1,0,0,0.17015000000000002,0
859293,ecb boc rba fed central bank watch predicting more twist,https://www.benzinga.com/markets/bonds/12/06/2647269/ecb-boc-rba-fed-central-bank-watch-2-0-predicting-more-twist,Matthew Kanterman,2012-06-06 00:00:00,MS,1,2,1,0,1,0,1,1,1,0.5,1
859294,morgan stanley weighs partial sale of commodities unit cnbcs kelly,https://www.benzinga.com/news/12/06/2646707/morgan-stanley-weighs-partial-sale-of-commodities-unit-cnbcs-kelly,Allie Wickman,2012-06-06 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859295,financials bounce back morgan stanley jpmorgan bank of america all move higher,https://www.benzinga.com/markets/bonds/12/06/2644351/financials-bounce-back-morgan-stanley-jpmorgan-bank-of-america-all-move-,Paul Quintaro,2012-06-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859296,ism nonmanufacturing headline beat weak internals,https://www.benzinga.com/markets/bonds/12/06/2643728/ism-non-manufacturing-headline-beat-weak-internals,Matthew Kanterman,2012-06-05 00:00:00,MS,1,1,0,0,0,0,0,0,0,0.2798,0
859297,premarket stock talk june ,https://www.benzinga.com/pre-market-outlook/12/06/2643123/premarket-stock-talk-june-5,PreMarketInfo,2012-06-05 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859298,did morgan stanley support facebooks stock to make ceo gorman look good,https://www.benzinga.com/media/cnbc/12/06/2641000/did-morgan-stanley-support-facebooks-stock-to-make-ceo-gorman-look-good,Matt Jackson,2012-06-04 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.8404,0
859299,schnitzer steel keeps falling as morgan stanley reiterates underweight slashes price target,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2640419/schnitzer-steel-keeps-falling-as-morgan-stanley-reiterat,Scott Rubin,2012-06-04 00:00:00,MS,1,1,0,1,1,0,1,1,1,0.32999999999999996,0
859300,update international strategy investment group reiterates hold rating lowers pt for morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/12/06/2639951/update-international-strategy-investment-group-reiterate,Dwight Einhorn,2012-06-04 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.436,0
859301,teva spikes higher as chairman purchases one million shares,https://www.benzinga.com/trading-ideas/long-ideas/12/06/2637657/teva-spikes-higher-as-chairman-purchases-one-million-shares,Patrick Henderson,2012-06-02 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.648,1
859302,does lackluster data mean qe not yet,https://www.benzinga.com/markets/bonds/12/06/2635906/does-lackluster-data-mean-qe3-not-yet,Matthew Kanterman,2012-06-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859303,what seasonal adjustments giveth seasonal adjustments taketh away nonfarm payrolls report,https://www.benzinga.com/markets/bonds/12/06/2635514/what-seasonal-adjustments-giveth-seasonal-adjustments-taketh-away,Matthew Kanterman,2012-06-01 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.5,0
859304,did morgan stanleys ceo gorman imply morgan stanley is still supporting facebook,https://www.benzinga.com/media/cnbc/12/05/2633733/did-morgan-stanleys-ceo-gorman-imply-morgan-stanley-is-still-supporting-fac,Matt Jackson,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.7202,0
859305,morgan stanley ceo gorman comments on possible credit downgrades facebook ipo,https://www.benzinga.com/media/cnbc/12/05/2633621/morgan-stanley-ceo-gordon-comments-on-possible-credit-downgrades-facebook-i,Matt Jackson,2012-05-31 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.6909,1
859306,morgan stanleys gorman on cnbc confident fed will approve more of derivatives no nefarious activity on facebook ipo,https://www.benzinga.com/news/12/05/2633583/morgan-stanleys-gorman-on-cnbc-confident-fed-will-approve-more-of-derivatives-no-,Paul Quintaro,2012-05-31 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5934,1
859307,morgan stanleys gorman says downgrade wouldnt require capital increase,https://www.benzinga.com/news/12/05/2633488/morgan-stanleys-gorman-says-downgrade-wouldnt-require-capital-increase,Paul Quintaro,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.37945,0
859308,morgan stanley ceo currently on cnbc,https://www.benzinga.com/media/cnbc/12/05/2633436/morgan-stanley-ceo-currently-on-cnbc,Allie Wickman,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859309,option alert morgan stanley january call block trade contracts currently ,https://www.benzinga.com/markets/options/12/05/2632887/option-alert-morgan-stanley-january-2013-17-5-call-block-trade-22-083-,Charles Gross,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.41105,0
859310,update morgan stanley says b in deposits held by citi will be transferred,https://www.benzinga.com/news/12/05/2631358/update-morgan-stanley-says-5-4b-in-deposits-held-by-citi-will-be-transferred,Paul Quintaro,2012-05-31 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
